data,type,decorrelation,output_type,metric,seed,margin,lambda,indicator,value
lin,contrastive,spearman,label,l05,44,1.00,1.00,rmse,1.1166714429855347
lin,contrastive,spearman,label,l05,6,0.10,1.00,acc,0.5009999871253967
lin,contrastive,spearman,label,l05,6,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,l05,6,0.10,1.00,mpe,0.9649990200996399
lin,contrastive,spearman,label,l05,6,0.10,1.00,rmse,0.15454062819480896
lin,contrastive,spearman,label,l05,6,0.50,1.00,acc,0.5024999976158142
lin,contrastive,spearman,label,l05,6,0.50,1.00,mcc,0.038836509056577796
lin,contrastive,spearman,label,l05,6,0.50,1.00,mpe,0.8420790433883667
lin,contrastive,spearman,label,l05,6,0.50,1.00,rmse,0.6951153874397278
lin,contrastive,spearman,label,l05,6,1.00,1.00,acc,0.5684999823570251
lin,contrastive,spearman,label,l05,6,1.00,1.00,mcc,0.2795972750883245
lin,contrastive,spearman,label,l05,6,1.00,1.00,mpe,0.6771274209022522
lin,contrastive,spearman,label,l05,6,1.00,1.00,rmse,1.1166714429855347
lin,contrastive,spearman,label,l05,9,0.10,1.00,acc,0.5009999871253967
lin,contrastive,spearman,label,l05,9,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,l05,9,0.10,1.00,mpe,0.9649990200996399
lin,contrastive,spearman,label,l05,9,0.10,1.00,rmse,0.15454062819480896
lin,contrastive,spearman,label,l05,9,0.50,1.00,acc,0.5024999976158142
lin,contrastive,spearman,label,l05,9,0.50,1.00,mcc,0.038836509056577796
lin,contrastive,spearman,label,l05,9,0.50,1.00,mpe,0.8420790433883667
lin,contrastive,spearman,label,l05,9,0.50,1.00,rmse,0.6951153874397278
lin,contrastive,spearman,label,l05,9,1.00,1.00,acc,0.5684999823570251
lin,contrastive,spearman,label,l05,9,1.00,1.00,mcc,0.2795972750883245
lin,contrastive,spearman,label,l05,9,1.00,1.00,mpe,0.6771274209022522
lin,contrastive,spearman,label,l05,9,1.00,1.00,rmse,1.1166714429855347
lin,contrastive,spearman,label,l1,0,0.10,1.00,acc,0.4950000047683716
lin,contrastive,spearman,label,l1,0,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,l1,0,0.10,1.00,mpe,0.9676622748374939
lin,contrastive,spearman,label,l1,0,0.10,1.00,rmse,0.1604100912809372
lin,contrastive,spearman,label,l1,0,0.50,1.00,acc,0.5065000057220459
lin,contrastive,spearman,label,l1,0,0.50,1.00,mcc,0.07110110481802767
lin,contrastive,spearman,label,l1,0,0.50,1.00,mpe,0.8544321656227112
lin,contrastive,spearman,label,l1,0,0.50,1.00,rmse,0.6988893747329712
lin,contrastive,spearman,label,l1,0,1.00,1.00,acc,0.5680000185966492
lin,contrastive,spearman,label,l1,0,1.00,1.00,mcc,0.30032076204092417
lin,contrastive,spearman,label,l1,0,1.00,1.00,mpe,0.7250214219093323
lin,contrastive,spearman,label,l1,0,1.00,1.00,rmse,1.2206562757492065
lin,contrastive,spearman,label,l1,41,0.10,1.00,acc,0.4950000047683716
lin,contrastive,spearman,label,l1,41,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,l1,41,0.10,1.00,mpe,0.9676622748374939
lin,contrastive,spearman,label,l1,41,0.10,1.00,rmse,0.1604100912809372
lin,contrastive,spearman,label,l1,41,0.50,1.00,acc,0.5065000057220459
lin,contrastive,spearman,label,l1,41,0.50,1.00,mcc,0.07110110481802767
lin,contrastive,spearman,label,l1,41,0.50,1.00,mpe,0.8544321656227112
lin,contrastive,spearman,label,l1,41,0.50,1.00,rmse,0.6988893747329712
lin,contrastive,spearman,label,l1,41,1.00,1.00,acc,0.5680000185966492
lin,contrastive,spearman,label,l1,41,1.00,1.00,mcc,0.30032076204092417
lin,contrastive,spearman,label,l1,41,1.00,1.00,mpe,0.7250214219093323
lin,contrastive,spearman,label,l1,41,1.00,1.00,rmse,1.2206562757492065
lin,contrastive,spearman,label,l1,42,0.10,1.00,acc,0.4950000047683716
lin,contrastive,spearman,label,l1,42,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,l1,42,0.10,1.00,mpe,0.9676622748374939
lin,contrastive,spearman,label,l1,42,0.10,1.00,rmse,0.1604100912809372
lin,contrastive,spearman,label,l1,42,0.50,1.00,acc,0.5065000057220459
lin,contrastive,spearman,label,l1,42,0.50,1.00,mcc,0.07110110481802767
lin,contrastive,spearman,label,l1,42,0.50,1.00,mpe,0.8544321656227112
lin,contrastive,spearman,label,l1,42,0.50,1.00,rmse,0.6988893747329712
lin,contrastive,spearman,label,l1,42,1.00,1.00,acc,0.5680000185966492
lin,contrastive,spearman,label,l1,42,1.00,1.00,mcc,0.30032076204092417
lin,contrastive,spearman,label,l1,42,1.00,1.00,mpe,0.7250214219093323
lin,contrastive,spearman,label,l1,42,1.00,1.00,rmse,1.2206562757492065
lin,contrastive,spearman,label,l1,43,0.10,1.00,acc,0.4950000047683716
lin,contrastive,spearman,label,l1,43,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,l1,43,0.10,1.00,mpe,0.9676622748374939
lin,contrastive,spearman,label,l1,43,0.10,1.00,rmse,0.1604100912809372
lin,contrastive,spearman,label,l1,43,0.50,1.00,acc,0.5065000057220459
lin,contrastive,spearman,label,l1,43,0.50,1.00,mcc,0.07110110481802767
lin,contrastive,spearman,label,l1,43,0.50,1.00,mpe,0.8544321656227112
lin,contrastive,spearman,label,l1,43,0.50,1.00,rmse,0.6988893747329712
lin,contrastive,spearman,label,l1,43,1.00,1.00,acc,0.5680000185966492
lin,contrastive,spearman,label,l1,43,1.00,1.00,mcc,0.30032076204092417
lin,contrastive,spearman,label,l1,43,1.00,1.00,mpe,0.7250214219093323
lin,contrastive,spearman,label,l1,43,1.00,1.00,rmse,1.2206562757492065
lin,contrastive,spearman,label,l1,44,0.10,1.00,acc,0.4950000047683716
lin,contrastive,spearman,label,l1,44,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,l1,44,0.10,1.00,mpe,0.9676622748374939
lin,contrastive,spearman,label,l1,44,0.10,1.00,rmse,0.1604100912809372
lin,contrastive,spearman,label,l1,44,0.50,1.00,acc,0.5065000057220459
lin,contrastive,spearman,label,l1,44,0.50,1.00,mcc,0.07110110481802767
lin,contrastive,spearman,label,l1,44,0.50,1.00,mpe,0.8544321656227112
lin,contrastive,spearman,label,l1,44,0.50,1.00,rmse,0.6988893747329712
lin,contrastive,spearman,label,l1,44,1.00,1.00,acc,0.5680000185966492
lin,contrastive,spearman,label,l1,44,1.00,1.00,mcc,0.30032076204092417
lin,contrastive,spearman,label,l1,44,1.00,1.00,mpe,0.7250214219093323
lin,contrastive,spearman,label,l1,44,1.00,1.00,rmse,1.2206562757492065
lin,contrastive,spearman,label,l1,6,0.10,1.00,acc,0.4950000047683716
lin,contrastive,spearman,label,l1,6,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,l1,6,0.10,1.00,mpe,0.9676622748374939
lin,contrastive,spearman,label,l1,6,0.10,1.00,rmse,0.1604100912809372
lin,contrastive,spearman,label,l1,6,0.50,1.00,acc,0.5065000057220459
lin,contrastive,spearman,label,l1,6,0.50,1.00,mcc,0.07110110481802767
lin,contrastive,spearman,label,l1,6,0.50,1.00,mpe,0.8544321656227112
lin,contrastive,spearman,label,l1,6,0.50,1.00,rmse,0.6988893747329712
lin,contrastive,spearman,label,l1,6,1.00,1.00,acc,0.5680000185966492
lin,contrastive,spearman,label,l1,6,1.00,1.00,mcc,0.30032076204092417
lin,contrastive,spearman,label,l1,6,1.00,1.00,mpe,0.7250214219093323
lin,contrastive,spearman,label,l1,6,1.00,1.00,rmse,1.2206562757492065
lin,contrastive,spearman,label,l1,9,0.10,1.00,acc,0.4950000047683716
lin,contrastive,spearman,label,l1,9,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,l1,9,0.10,1.00,mpe,0.9676622748374939
lin,contrastive,spearman,label,l1,9,0.10,1.00,rmse,0.1604100912809372
lin,contrastive,spearman,label,l1,9,0.50,1.00,acc,0.5065000057220459
lin,contrastive,spearman,label,l1,9,0.50,1.00,mcc,0.07110110481802767
lin,contrastive,spearman,label,l1,9,0.50,1.00,mpe,0.8544321656227112
lin,contrastive,spearman,label,l1,9,0.50,1.00,rmse,0.6988893747329712
lin,contrastive,spearman,label,l1,9,1.00,1.00,acc,0.5680000185966492
lin,contrastive,spearman,label,l1,9,1.00,1.00,mcc,0.30032076204092417
lin,contrastive,spearman,label,l1,9,1.00,1.00,mpe,0.7250214219093323
lin,contrastive,spearman,label,l1,9,1.00,1.00,rmse,1.2206562757492065
lin,contrastive,spearman,label,l2,0,0.10,1.00,acc,0.5184999704360962
lin,contrastive,spearman,label,l2,0,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,l2,0,0.10,1.00,mpe,0.9602289795875549
lin,contrastive,spearman,label,l2,0,0.10,1.00,rmse,0.15512889623641968
lin,contrastive,spearman,label,l2,0,0.50,1.00,acc,0.48399999737739563
lin,contrastive,spearman,label,l2,0,0.50,1.00,mcc,0.0
lin,contrastive,spearman,label,l2,0,0.50,1.00,mpe,0.8366317749023438
lin,contrastive,spearman,label,l2,0,0.50,1.00,rmse,0.6985663771629333
lin,contrastive,spearman,label,l2,0,1.00,1.00,acc,0.5879999995231628
lin,contrastive,spearman,label,l2,0,1.00,1.00,mcc,0.29525722424899375
lin,contrastive,spearman,label,l2,0,1.00,1.00,mpe,0.6876780390739441
lin,contrastive,spearman,label,l2,0,1.00,1.00,rmse,1.0143357515335083
lin,contrastive,spearman,label,l2,41,0.10,1.00,acc,0.5184999704360962
lin,contrastive,spearman,label,l2,41,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,l2,41,0.10,1.00,mpe,0.9602289795875549
lin,contrastive,spearman,label,l2,41,0.10,1.00,rmse,0.15512889623641968
lin,contrastive,spearman,label,l2,41,0.50,1.00,acc,0.48399999737739563
lin,contrastive,spearman,label,l2,41,0.50,1.00,mcc,0.0
lin,contrastive,spearman,label,l2,41,0.50,1.00,mpe,0.8366317749023438
lin,contrastive,spearman,label,l2,41,0.50,1.00,rmse,0.6985663771629333
lin,contrastive,spearman,label,l2,41,1.00,1.00,acc,0.5879999995231628
lin,contrastive,spearman,label,l2,41,1.00,1.00,mcc,0.29525722424899375
lin,contrastive,spearman,label,l2,41,1.00,1.00,mpe,0.6876780390739441
lin,contrastive,spearman,label,l2,41,1.00,1.00,rmse,1.0143357515335083
lin,contrastive,spearman,label,l2,42,0.10,1.00,acc,0.5184999704360962
lin,contrastive,spearman,label,l2,42,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,l2,42,0.10,1.00,mpe,0.9602289795875549
lin,contrastive,spearman,label,l2,42,0.10,1.00,rmse,0.15512889623641968
lin,contrastive,spearman,label,l2,42,0.50,1.00,acc,0.48399999737739563
lin,contrastive,spearman,label,l2,42,0.50,1.00,mcc,0.0
lin,contrastive,spearman,label,l2,42,0.50,1.00,mpe,0.8366317749023438
lin,contrastive,spearman,label,l2,42,0.50,1.00,rmse,0.6985663771629333
lin,contrastive,spearman,label,l2,42,1.00,1.00,acc,0.5879999995231628
lin,contrastive,spearman,label,l2,42,1.00,1.00,mcc,0.29525722424899375
lin,contrastive,spearman,label,l2,42,1.00,1.00,mpe,0.6876780390739441
lin,contrastive,spearman,label,l2,42,1.00,1.00,rmse,1.0143357515335083
lin,contrastive,spearman,label,l2,43,0.10,1.00,acc,0.5184999704360962
lin,contrastive,spearman,label,l2,43,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,l2,43,0.10,1.00,mpe,0.9602289795875549
lin,contrastive,spearman,label,l2,43,0.10,1.00,rmse,0.15512889623641968
lin,contrastive,spearman,label,l2,43,0.50,1.00,acc,0.48399999737739563
lin,contrastive,spearman,label,l2,43,0.50,1.00,mcc,0.0
lin,contrastive,spearman,label,l2,43,0.50,1.00,mpe,0.8366317749023438
lin,contrastive,spearman,label,l2,43,0.50,1.00,rmse,0.6985663771629333
lin,contrastive,spearman,label,l2,43,1.00,1.00,acc,0.5879999995231628
lin,contrastive,spearman,label,l2,43,1.00,1.00,mcc,0.29525722424899375
lin,contrastive,spearman,label,l2,43,1.00,1.00,mpe,0.6876780390739441
lin,contrastive,spearman,label,l2,43,1.00,1.00,rmse,1.0143357515335083
lin,contrastive,spearman,label,l2,44,0.10,1.00,acc,0.5184999704360962
lin,contrastive,spearman,label,l2,44,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,l2,44,0.10,1.00,mpe,0.9602289795875549
lin,contrastive,spearman,label,l2,44,0.10,1.00,rmse,0.15512889623641968
lin,contrastive,spearman,label,l2,44,0.50,1.00,acc,0.48399999737739563
lin,contrastive,spearman,label,l2,44,0.50,1.00,mcc,0.0
lin,contrastive,spearman,label,l2,44,0.50,1.00,mpe,0.8366317749023438
lin,contrastive,spearman,label,l2,44,0.50,1.00,rmse,0.6985663771629333
lin,contrastive,spearman,label,l2,44,1.00,1.00,acc,0.5879999995231628
lin,contrastive,spearman,label,l2,44,1.00,1.00,mcc,0.29525722424899375
lin,contrastive,spearman,label,l2,44,1.00,1.00,mpe,0.6876780390739441
lin,contrastive,spearman,label,l2,44,1.00,1.00,rmse,1.0143357515335083
lin,contrastive,spearman,label,l2,6,0.10,1.00,acc,0.5184999704360962
lin,contrastive,spearman,label,l2,6,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,l2,6,0.10,1.00,mpe,0.9602289795875549
lin,contrastive,spearman,label,l2,6,0.10,1.00,rmse,0.15512889623641968
lin,contrastive,spearman,label,l2,6,0.50,1.00,acc,0.48399999737739563
lin,contrastive,spearman,label,l2,6,0.50,1.00,mcc,0.0
lin,contrastive,spearman,label,l2,6,0.50,1.00,mpe,0.8366317749023438
lin,contrastive,spearman,label,l2,6,0.50,1.00,rmse,0.6985663771629333
lin,contrastive,spearman,label,l2,6,1.00,1.00,acc,0.5879999995231628
lin,contrastive,spearman,label,l2,6,1.00,1.00,mcc,0.29525722424899375
lin,contrastive,spearman,label,l2,6,1.00,1.00,mpe,0.6876780390739441
lin,contrastive,spearman,label,l2,6,1.00,1.00,rmse,1.0143357515335083
lin,contrastive,spearman,label,l2,9,0.10,1.00,acc,0.5184999704360962
lin,contrastive,spearman,label,l2,9,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,l2,9,0.10,1.00,mpe,0.9602289795875549
lin,contrastive,spearman,label,l2,9,0.10,1.00,rmse,0.15512889623641968
lin,contrastive,spearman,label,l2,9,0.50,1.00,acc,0.48399999737739563
lin,contrastive,spearman,label,l2,9,0.50,1.00,mcc,0.0
lin,contrastive,spearman,label,l2,9,0.50,1.00,mpe,0.8366317749023438
lin,contrastive,spearman,label,l2,9,0.50,1.00,rmse,0.6985663771629333
lin,contrastive,spearman,label,l2,9,1.00,1.00,acc,0.5879999995231628
lin,contrastive,spearman,label,l2,9,1.00,1.00,mcc,0.29525722424899375
lin,contrastive,spearman,label,l2,9,1.00,1.00,mpe,0.6876780390739441
lin,contrastive,spearman,label,l2,9,1.00,1.00,rmse,1.0143357515335083
lin,contrastive,spearman,label,linf,0,0.10,1.00,acc,0.48500001430511475
lin,contrastive,spearman,label,linf,0,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,linf,0,0.10,1.00,mpe,0.9673028588294983
lin,contrastive,spearman,label,linf,0,0.10,1.00,rmse,0.16162732243537903
lin,contrastive,spearman,label,linf,0,0.50,1.00,acc,0.47450000047683716
lin,contrastive,spearman,label,linf,0,0.50,1.00,mcc,0.036719508353015975
lin,contrastive,spearman,label,linf,0,0.50,1.00,mpe,0.8421006798744202
lin,contrastive,spearman,label,linf,0,0.50,1.00,rmse,0.7073054313659668
lin,contrastive,spearman,label,linf,0,1.00,1.00,acc,0.578499972820282
lin,contrastive,spearman,label,linf,0,1.00,1.00,mcc,0.3158390010200372
lin,contrastive,spearman,label,linf,0,1.00,1.00,mpe,0.6818961501121521
lin,contrastive,spearman,label,linf,0,1.00,1.00,rmse,1.0776171684265137
lin,contrastive,spearman,label,linf,41,0.10,1.00,acc,0.48500001430511475
lin,contrastive,spearman,label,linf,41,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,linf,41,0.10,1.00,mpe,0.9673028588294983
lin,contrastive,spearman,label,linf,41,0.10,1.00,rmse,0.16162732243537903
lin,contrastive,spearman,label,linf,41,0.50,1.00,acc,0.47450000047683716
lin,contrastive,spearman,label,linf,41,0.50,1.00,mcc,0.036719508353015975
lin,contrastive,spearman,label,linf,41,0.50,1.00,mpe,0.8421006798744202
lin,contrastive,spearman,label,linf,41,0.50,1.00,rmse,0.7073054313659668
lin,contrastive,spearman,label,linf,41,1.00,1.00,acc,0.578499972820282
lin,contrastive,spearman,label,linf,41,1.00,1.00,mcc,0.3158390010200372
lin,contrastive,spearman,label,linf,41,1.00,1.00,mpe,0.6818961501121521
lin,contrastive,spearman,label,linf,41,1.00,1.00,rmse,1.0776171684265137
lin,contrastive,spearman,label,linf,42,0.10,1.00,acc,0.48500001430511475
lin,contrastive,spearman,label,linf,42,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,linf,42,0.10,1.00,mpe,0.9673028588294983
lin,contrastive,spearman,label,linf,42,0.10,1.00,rmse,0.16162732243537903
lin,contrastive,spearman,label,linf,42,0.50,1.00,acc,0.47450000047683716
lin,contrastive,spearman,label,linf,42,0.50,1.00,mcc,0.036719508353015975
lin,contrastive,spearman,label,linf,42,0.50,1.00,mpe,0.8421006798744202
lin,contrastive,spearman,label,linf,42,0.50,1.00,rmse,0.7073054313659668
lin,contrastive,spearman,label,linf,42,1.00,1.00,acc,0.578499972820282
lin,contrastive,spearman,label,linf,42,1.00,1.00,mcc,0.3158390010200372
lin,contrastive,spearman,label,linf,42,1.00,1.00,mpe,0.6818961501121521
lin,contrastive,spearman,label,linf,42,1.00,1.00,rmse,1.0776171684265137
lin,contrastive,spearman,label,linf,43,0.10,1.00,acc,0.48500001430511475
lin,contrastive,spearman,label,linf,43,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,linf,43,0.10,1.00,mpe,0.9673028588294983
lin,contrastive,spearman,label,linf,43,0.10,1.00,rmse,0.16162732243537903
lin,contrastive,spearman,label,linf,43,0.50,1.00,acc,0.47450000047683716
lin,contrastive,spearman,label,linf,43,0.50,1.00,mcc,0.036719508353015975
lin,contrastive,spearman,label,linf,43,0.50,1.00,mpe,0.8421006798744202
lin,contrastive,spearman,label,linf,43,0.50,1.00,rmse,0.7073054313659668
lin,contrastive,spearman,label,linf,43,1.00,1.00,acc,0.578499972820282
lin,contrastive,spearman,label,linf,43,1.00,1.00,mcc,0.3158390010200372
lin,contrastive,spearman,label,linf,43,1.00,1.00,mpe,0.6818961501121521
lin,contrastive,spearman,label,linf,43,1.00,1.00,rmse,1.0776171684265137
lin,contrastive,spearman,label,linf,44,0.10,1.00,acc,0.48500001430511475
lin,contrastive,spearman,label,linf,44,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,linf,44,0.10,1.00,mpe,0.9673028588294983
lin,contrastive,spearman,label,linf,44,0.10,1.00,rmse,0.16162732243537903
lin,contrastive,spearman,label,linf,44,0.50,1.00,acc,0.47450000047683716
lin,contrastive,spearman,label,linf,44,0.50,1.00,mcc,0.036719508353015975
lin,contrastive,spearman,label,linf,44,0.50,1.00,mpe,0.8421006798744202
lin,contrastive,spearman,label,linf,44,0.50,1.00,rmse,0.7073054313659668
lin,contrastive,spearman,label,linf,44,1.00,1.00,acc,0.578499972820282
lin,contrastive,spearman,label,linf,44,1.00,1.00,mcc,0.3158390010200372
lin,contrastive,spearman,label,linf,44,1.00,1.00,mpe,0.6818961501121521
lin,contrastive,spearman,label,linf,44,1.00,1.00,rmse,1.0776171684265137
lin,contrastive,spearman,label,linf,6,0.10,1.00,acc,0.48500001430511475
lin,contrastive,spearman,label,linf,6,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,linf,6,0.10,1.00,mpe,0.9673028588294983
lin,contrastive,spearman,label,linf,6,0.10,1.00,rmse,0.16162732243537903
lin,contrastive,spearman,label,linf,6,0.50,1.00,acc,0.47450000047683716
lin,contrastive,spearman,label,linf,6,0.50,1.00,mcc,0.036719508353015975
lin,contrastive,spearman,label,linf,6,0.50,1.00,mpe,0.8421006798744202
lin,contrastive,spearman,label,linf,6,0.50,1.00,rmse,0.7073054313659668
lin,contrastive,spearman,label,linf,6,1.00,1.00,acc,0.578499972820282
lin,contrastive,spearman,label,linf,6,1.00,1.00,mcc,0.3158390010200372
lin,contrastive,spearman,label,linf,6,1.00,1.00,mpe,0.6818961501121521
lin,contrastive,spearman,label,linf,6,1.00,1.00,rmse,1.0776171684265137
lin,contrastive,spearman,label,linf,9,0.10,1.00,acc,0.48500001430511475
lin,contrastive,spearman,label,linf,9,0.10,1.00,mcc,0.0
lin,contrastive,spearman,label,linf,9,0.10,1.00,mpe,0.9673028588294983
lin,contrastive,spearman,label,linf,9,0.10,1.00,rmse,0.16162732243537903
lin,contrastive,spearman,label,linf,9,0.50,1.00,acc,0.47450000047683716
lin,contrastive,spearman,label,linf,9,0.50,1.00,mcc,0.036719508353015975
lin,contrastive,spearman,label,linf,9,0.50,1.00,mpe,0.8421006798744202
lin,contrastive,spearman,label,linf,9,0.50,1.00,rmse,0.7073054313659668
lin,contrastive,spearman,label,linf,9,1.00,1.00,acc,0.578499972820282
lin,contrastive,spearman,label,linf,9,1.00,1.00,mcc,0.3158390010200372
lin,contrastive,spearman,label,linf,9,1.00,1.00,mpe,0.6818961501121521
lin,contrastive,spearman,label,linf,9,1.00,1.00,rmse,1.0776171684265137
lin,contrastive,xicor,embedding,l05,0,0.10,1.00,acc,0.9160000085830688
lin,contrastive,xicor,embedding,l05,0,0.10,1.00,mcc,0.8323694656480896
lin,contrastive,xicor,embedding,l05,0,0.10,1.00,mpe,1.2501553297042847
lin,contrastive,xicor,embedding,l05,0,0.10,1.00,rmse,0.024869641289114952
lin,contrastive,xicor,embedding,l05,0,0.50,1.00,acc,0.9754999876022339
lin,contrastive,xicor,embedding,l05,0,0.50,1.00,mcc,0.9510107122506113
lin,contrastive,xicor,embedding,l05,0,0.50,1.00,mpe,0.10830728709697723
lin,contrastive,xicor,embedding,l05,0,0.50,1.00,rmse,0.03290107101202011
lin,contrastive,xicor,embedding,l05,0,1.00,1.00,acc,0.9860000014305115
lin,contrastive,xicor,embedding,l05,0,1.00,1.00,mcc,0.9720180240741835
lin,contrastive,xicor,embedding,l05,0,1.00,1.00,mpe,0.10618441551923752
lin,contrastive,xicor,embedding,l05,0,1.00,1.00,rmse,0.06099678948521614
